,,Hokuriku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokuriku
2/9/23,17:00,0,3038,695,0,61,0,36,0,0,68,0,0,0,3897,15.25
2/9/23,18:00,0,3104,738,0,61,0,42,0,0,24,0,0,0,3968,15.56
2/9/23,19:00,0,3021,732,0,61,0,55,0,0,56,0,0,0,3925,15.85
2/9/23,20:00,0,3071,714,0,61,0,70,0,0,0,-27,0,0,3888,16
2/9/23,21:00,0,3175,731,0,61,0,69,0,0,0,-59,0,0,3977,16.04
2/9/23,22:00,0,3230,753,0,61,17,45,0,0,0,-44,0,0,4061,16.85
2/9/23,23:00,0,3465,933,0,61,30,26,0,48,0,-200,0,0,4363,22.83
2/10/23,0:00,0,3471,1044,0,61,42,21,0,93,0,-120,0,0,4610,26.51
2/10/23,1:00,0,3574,899,0,60,61,17,0,93,0,-35,0,0,4668,27.26
2/10/23,2:00,0,3562,760,0,61,102,18,0,93,0,-40,0,0,4556,25.51
2/10/23,3:00,0,3577,702,0,61,83,18,0,46,0,-113,0,0,4374,20.94
2/10/23,4:00,0,3575,886,0,61,70,20,0,0,0,-134,0,0,4477,25.27
2/10/23,5:00,0,3569,915,0,60,58,21,0,0,0,-118,0,0,4504,25.27
2/10/23,6:00,0,3570,620,0,61,40,35,0,0,91,0,0,0,4415,24.95
2/10/23,7:00,0,3533,571,0,61,20,36,0,0,191,0,0,0,4411,26.74
2/10/23,8:00,0,3405,926,0,60,2,34,0,2,0,-96,0,0,4332,22.92
2/10/23,9:00,0,3052,1028,0,61,0,23,0,89,0,-5,0,0,4247,24.02
2/10/23,10:00,0,3000,896,0,61,0,18,0,89,11,0,0,0,4073,18.5
2/10/23,11:00,0,2953,857,0,60,0,15,0,0,24,0,0,0,3909,17.21
2/10/23,12:00,0,2955,725,0,61,0,16,0,0,0,-4,0,0,3752,16.5
2/10/23,13:00,0,2792,774,0,61,0,13,0,0,17,0,0,0,3656,15.39
2/10/23,14:00,0,2735,822,0,61,0,7,0,0,20,0,0,0,3644,15.4
2/10/23,15:00,0,2610,650,0,61,0,13,0,0,179,0,0,0,3512,14.93
2/10/23,16:00,0,2667,627,0,61,0,23,0,0,207,0,0,0,3584,14.65
2/10/23,17:00,0,2752,767,0,62,0,21,0,0,117,0,0,0,3719,14.53
2/10/23,18:00,0,2757,829,0,61,0,25,0,0,99,0,0,0,3770,14.57
2/10/23,19:00,0,2666,830,0,61,0,31,0,0,124,0,0,0,3712,14.87
2/10/23,20:00,0,2561,805,0,61,0,23,0,0,106,0,0,0,3556,15
2/10/23,21:00,0,2586,762,0,61,2,19,0,0,0,-8,0,0,3421,15.01
2/10/23,22:00,0,2631,613,0,61,85,13,0,0,0,-78,0,0,3324,15.32
2/10/23,23:00,0,2566,606,0,61,332,7,0,0,0,-262,0,0,3309,12.62
2/11/23,0:00,0,2378,525,0,61,583,6,0,0,0,-284,0,0,3269,2.01
2/11/23,1:00,0,2087,478,0,61,737,17,0,0,0,-207,0,0,3172,0.01
2/11/23,2:00,0,1909,424,0,61,650,12,0,0,0,0,0,0,3056,0.01
2/11/23,3:00,0,1899,387,0,61,611,5,0,0,4,0,0,0,2966,0.01
2/11/23,4:00,0,1755,384,0,61,673,4,0,0,103,0,0,0,2978,0.01
2/11/23,5:00,0,1835,423,0,61,530,6,0,0,77,0,0,0,2931,0.51
2/11/23,6:00,0,2138,489,0,61,290,5,0,0,0,-87,0,0,2895,3
2/11/23,7:00,0,2367,583,0,60,114,8,0,0,0,-160,0,0,2971,10
2/11/23,8:00,0,2601,638,0,61,11,14,0,0,0,-161,0,0,3163,15.72
2/11/23,9:00,0,2688,710,0,61,0,16,0,48,0,-243,0,0,3279,16.04
2/11/23,10:00,0,2592,783,0,61,0,9,0,92,0,-274,0,0,3262,16.14
2/11/23,11:00,0,2693,584,0,61,0,8,0,91,0,-222,0,0,3215,16.19
2/11/23,12:00,0,2612,554,0,61,0,7,0,72,0,-183,0,0,3121,16.48
2/11/23,13:00,0,2694,511,0,61,0,7,0,0,0,-219,0,0,3053,15.93
2/11/23,14:00,0,2693,515,0,62,0,4,0,0,0,-191,0,0,3082,14.87
2/11/23,15:00,0,2506,563,0,61,0,4,0,0,0,-78,0,0,3056,14.88
2/11/23,16:00,0,2539,639,0,61,0,3,0,0,0,-102,0,0,3139,14.51
2/11/23,17:00,0,2690,656,0,61,0,2,0,0,0,-84,0,0,3324,14.43
2/11/23,18:00,0,2677,769,0,61,0,2,0,0,0,-80,0,0,3429,14.71
2/11/23,19:00,0,2661,764,0,62,0,3,0,0,0,-67,0,0,3422,14.8
2/11/23,20:00,0,2685,621,0,61,0,3,0,0,0,-76,0,0,3293,14.83
2/11/23,21:00,0,2564,510,0,61,3,1,0,0,11,0,0,0,3149,15.25
2/11/23,22:00,0,2659,497,0,61,100,1,0,0,0,-270,0,0,3046,15.78
2/11/23,23:00,0,2556,464,0,61,333,1,0,0,0,-404,0,0,3010,9.79
2/12/23,0:00,0,2106,439,0,62,529,0,0,0,0,-163,0,0,2973,0.51
2/12/23,1:00,0,1708,372,0,61,648,1,0,0,78,0,0,0,2867,0.01
2/12/23,2:00,0,1715,365,0,61,736,1,0,0,0,-62,0,0,2816,0.01
2/12/23,3:00,0,1721,367,0,61,681,3,0,0,0,-66,0,0,2766,0.01
2/12/23,4:00,0,1642,378,0,60,634,6,0,0,0,-5,0,0,2713,0.01
2/12/23,5:00,0,1766,416,0,61,428,3,0,0,0,-21,0,0,2652,0.01
2/12/23,6:00,0,1914,447,0,61,282,0,0,0,0,-62,0,0,2641,0.51
2/12/23,7:00,0,2454,543,0,62,112,0,0,0,0,-429,0,0,2741,5.81
2/12/23,8:00,0,2629,650,0,60,10,0,0,0,0,-367,0,0,2981,15.37
2/12/23,9:00,0,2630,710,0,62,0,1,0,50,0,-330,0,0,3122,16.06
2/12/23,10:00,0,2616,733,0,61,0,2,0,50,0,-358,0,0,3103,16.04
2/12/23,11:00,0,2584,711,0,60,0,4,0,1,0,-332,0,0,3026,15.94
2/12/23,12:00,0,2557,667,0,61,0,1,0,0,0,-362,0,0,2922,15.89
2/12/23,13:00,0,2483,627,0,62,0,2,0,0,0,-327,0,0,2846,15.34
2/12/23,14:00,0,2417,630,0,60,0,1,0,0,0,-236,0,0,2871,12.6
2/12/23,15:00,0,2457,464,0,61,0,6,0,0,0,-165,0,0,2823,12.31
2/12/23,16:00,0,2690,438,0,61,0,9,0,0,0,-245,0,0,2953,12.85
2/12/23,17:00,0,2784,458,0,61,0,6,0,0,0,-137,0,0,3172,13.27
2/12/23,18:00,0,2872,548,0,61,0,3,0,0,0,-125,0,0,3359,14.46
2/12/23,19:00,0,2909,562,0,62,0,5,0,0,0,-136,0,0,3401,14.89
2/12/23,20:00,0,2904,575,0,61,0,7,0,0,0,-127,0,0,3420,15.59
2/12/23,21:00,0,2960,582,0,61,0,8,0,0,0,-147,0,0,3463,15.8
2/12/23,22:00,0,2973,589,0,60,10,18,0,0,0,-95,0,0,3554,17.51
2/12/23,23:00,0,3038,653,0,62,41,17,0,48,75,0,0,0,3933,18.89
2/13/23,0:00,0,3050,655,0,60,87,24,0,91,198,0,0,0,4164,19.61
2/13/23,1:00,0,2987,765,0,62,107,41,0,45,144,0,0,0,4149,19.61
2/13/23,2:00,0,3028,781,0,61,145,51,0,0,44,0,0,0,4109,18.97
2/13/23,3:00,0,3337,518,0,61,142,50,0,0,0,-187,0,0,3919,17.15
2/13/23,4:00,0,3463,488,0,61,125,46,0,0,0,-119,0,0,4063,18
2/13/23,5:00,0,3508,495,0,61,119,54,0,0,0,-141,0,0,4095,17.36
2/13/23,6:00,0,3449,535,0,61,70,66,0,0,0,-116,0,0,4064,16.96
2/13/23,7:00,0,3294,713,0,60,34,55,0,0,0,-58,0,0,4097,17.32
2/13/23,8:00,0,3188,890,0,61,2,50,0,48,0,-173,0,0,4064,19.01
2/13/23,9:00,0,3168,889,0,61,0,45,0,91,0,-212,0,0,4041,19.19
2/13/23,10:00,0,2981,773,0,60,0,59,0,81,0,-66,0,0,3887,18.44
2/13/23,11:00,0,3041,705,0,61,0,75,0,0,0,-125,0,0,3756,17.02
2/13/23,12:00,0,2894,654,0,61,0,92,0,0,0,-86,0,0,3614,15.59
2/13/23,13:00,0,3043,596,0,61,0,88,0,0,0,-208,0,0,3579,15.25
2/13/23,14:00,0,3083,533,0,61,0,75,0,0,0,-188,0,0,3564,13.59
2/13/23,15:00,0,2933,484,0,61,0,67,0,0,0,-26,0,0,3519,13.44
2/13/23,16:00,0,3140,501,0,61,0,69,0,0,0,-123,0,0,3649,13.5
2/13/23,17:00,0,3195,622,0,61,0,55,0,0,0,-100,0,0,3833,12.77
2/13/23,18:00,0,3376,712,0,61,0,51,0,0,0,-213,0,0,3986,14.59
2/13/23,19:00,0,3447,572,0,61,0,47,0,0,0,-178,0,0,3949,14.88
2/13/23,20:00,0,3538,520,0,61,0,31,0,0,0,-208,0,0,3941,15.39
2/13/23,21:00,0,3619,492,0,61,1,41,0,0,0,-199,0,0,4014,16.51
2/13/23,22:00,0,3571,520,0,61,44,82,0,0,0,-168,0,0,4108,18.38
2/13/23,23:00,0,3332,763,0,60,101,81,0,0,81,0,0,0,4417,16.13
2/14/23,0:00,0,3332,781,0,61,222,111,0,0,189,0,0,0,4696,15.03
2/14/23,1:00,0,3316,796,0,61,334,119,0,0,24,0,0,0,4650,13.27
2/14/23,2:00,0,3236,779,0,61,402,100,0,0,0,-39,0,0,4538,11.8
2/14/23,3:00,0,3100,614,0,61,398,87,0,0,12,0,0,0,4271,4.83
2/14/23,4:00,0,3148,689,0,60,428,48,0,0,27,0,0,0,4399,11.19
2/14/23,5:00,0,3372,765,0,61,328,71,0,0,0,-222,0,0,4373,11.19
2/14/23,6:00,0,3471,733,0,61,175,75,0,0,0,-137,0,0,4377,13.75
2/14/23,7:00,0,3610,784,0,60,53,90,0,0,0,-113,0,0,4482,16.24
2/14/23,8:00,0,3798,971,0,61,5,84,0,47,0,-432,0,0,4533,18.64
2/14/23,9:00,0,3825,1062,0,61,0,103,0,90,0,-579,0,0,4562,19.94
2/14/23,10:00,0,3725,916,0,61,0,112,0,90,0,-504,0,0,4400,20.66
2/14/23,11:00,0,3667,856,0,61,0,110,0,90,0,-476,0,0,4307,20.27
2/14/23,12:00,0,3599,717,0,60,0,106,0,34,0,-323,0,0,4192,19.64
2/14/23,13:00,0,3545,731,0,61,0,94,0,0,0,-339,0,0,4091,17.65
2/14/23,14:00,0,3542,647,0,61,0,61,0,0,0,-234,0,0,4077,15.91
2/14/23,15:00,0,3362,602,0,61,0,56,0,0,0,-101,0,0,3979,14.6
2/14/23,16:00,0,3439,630,0,61,0,62,0,0,0,-157,0,0,4035,13.69
2/14/23,17:00,0,3554,735,0,61,0,59,0,0,0,-215,0,0,4194,14
2/14/23,18:00,0,3516,813,0,61,0,52,0,0,0,-189,0,0,4252,14
2/14/23,19:00,0,3451,809,0,60,0,56,0,0,0,-138,0,0,4238,14.89
2/14/23,20:00,0,3531,795,0,61,0,52,0,0,0,-204,0,0,4235,16.06
2/14/23,21:00,0,3692,836,0,61,1,59,0,0,0,-275,0,0,4373,19.53
2/14/23,22:00,0,3810,911,0,61,41,39,0,1,0,-398,0,0,4465,20.02
2/14/23,23:00,0,3874,1052,0,61,120,36,0,49,0,-411,0,0,4781,20.38
2/15/23,0:00,0,4004,1004,0,60,265,42,0,0,0,-327,0,0,5047,18.28
2/15/23,1:00,0,4017,817,0,61,372,59,0,0,0,-281,0,0,5045,15.29
2/15/23,2:00,0,3852,681,0,60,417,49,0,0,0,-161,0,0,4898,13.67
2/15/23,3:00,0,3819,590,0,61,396,55,0,0,0,-256,0,0,4665,10.5
2/15/23,4:00,0,3612,773,0,60,416,63,0,0,0,-218,0,0,4705,12.55
2/15/23,5:00,0,3676,819,0,61,293,58,0,0,0,-243,0,0,4663,13.74
2/15/23,6:00,0,3776,830,0,61,214,48,0,2,0,-246,0,0,4684,17.21
2/15/23,7:00,0,3659,876,0,60,70,39,0,89,0,-106,0,0,4685,17.94
2/15/23,8:00,0,3796,1009,0,61,6,40,0,89,0,-369,0,0,4632,20.99
2/15/23,9:00,0,3896,1000,0,61,0,32,0,90,0,-453,0,0,4626,20.97
2/15/23,10:00,0,3709,997,0,60,0,32,0,89,0,-377,0,0,4509,21.01
2/15/23,11:00,0,3775,937,0,61,0,15,0,44,0,-437,0,0,4395,20.71
2/15/23,12:00,0,3624,815,0,60,0,8,0,0,0,-267,0,0,4239,20.36
2/15/23,13:00,0,3448,789,0,61,0,7,0,0,0,-213,0,0,4091,18.78
2/15/23,14:00,0,3710,716,0,61,0,8,0,0,0,-410,0,0,4085,16.62
2/15/23,15:00,0,3447,637,0,61,0,5,0,0,0,-179,0,0,3971,16.44
2/15/23,16:00,0,3428,640,0,60,0,5,0,0,0,-96,0,0,4037,16.37
2/15/23,17:00,0,3670,666,0,61,0,8,0,0,0,-235,0,0,4170,16.06
2/15/23,18:00,0,3687,736,0,61,0,5,0,0,0,-245,0,0,4244,16.06
2/15/23,19:00,0,3574,749,0,61,0,3,0,0,0,-175,0,0,4211,16.2
2/15/23,20:00,0,3450,780,0,61,0,1,0,0,0,-89,0,0,4202,18.02
2/15/23,21:00,0,3820,910,0,61,1,1,0,2,0,-459,0,0,4335,20.81
2/15/23,22:00,0,3825,927,0,60,41,1,0,90,0,-541,0,0,4400,21.33
2/15/23,23:00,0,3657,942,0,61,133,0,0,0,0,-127,0,0,4665,18.16
2/16/23,0:00,0,3694,839,0,59,249,0,0,0,12,0,0,0,4853,16.02
2/16/23,1:00,0,3746,746,0,60,336,0,0,0,0,-94,0,0,4794,14.2
2/16/23,2:00,0,3582,608,0,61,404,0,0,0,34,0,0,0,4688,13.9
2/16/23,3:00,0,3350,493,0,59,379,0,0,0,146,0,0,0,4426,4.9
2/16/23,4:00,0,3205,594,0,59,345,0,0,0,270,0,0,0,4472,11
2/16/23,5:00,0,3205,703,0,60,336,0,0,0,140,0,0,0,4442,11.37
2/16/23,6:00,0,3185,787,0,59,199,0,0,0,120,0,0,0,4349,14.17
2/16/23,7:00,0,3399,763,0,60,81,0,0,2,47,0,0,0,4351,15.76
2/16/23,8:00,0,3684,904,0,59,9,0,0,90,0,-419,0,0,4325,21.85
2/16/23,9:00,0,3761,1217,0,60,0,1,0,89,0,-779,0,0,4348,21.79
2/16/23,10:00,0,3713,1299,0,60,0,2,0,89,0,-935,0,0,4228,20.62
2/16/23,11:00,0,3625,1145,0,59,0,1,0,89,0,-826,0,0,4092,19.81
2/16/23,12:00,0,3614,767,0,60,0,2,0,2,0,-513,0,0,3932,19.23
2/16/23,13:00,0,3548,521,0,60,0,3,0,0,0,-305,0,0,3826,19.17
2/16/23,14:00,0,3584,527,0,60,0,8,0,0,0,-320,0,0,3859,16.96
2/16/23,15:00,0,3372,505,0,60,0,10,0,0,0,-170,0,0,3776,16.39
2/16/23,16:00,0,3444,545,0,60,0,10,0,0,0,-186,0,0,3872,16.01
2/16/23,17:00,0,3366,767,0,59,0,14,0,0,0,-182,0,0,4023,15.79
2/16/23,18:00,0,3392,833,0,60,0,15,0,0,0,-219,0,0,4081,15.66
2/16/23,19:00,0,3323,804,0,60,0,21,0,0,0,-186,0,0,4021,15.86
2/16/23,20:00,0,3293,908,0,60,0,25,0,2,0,-276,0,0,4011,16.63
2/16/23,21:00,0,3446,1043,0,60,3,36,0,88,0,-534,0,0,4141,19.81
2/16/23,22:00,0,3570,972,0,59,126,43,0,0,0,-573,0,0,4196,19.29
2/16/23,23:00,0,3380,749,0,60,398,41,0,0,0,-259,0,0,4367,18.61
2/17/23,0:00,0,3257,727,0,59,512,42,0,0,0,-119,0,0,4476,15.94
2/17/23,1:00,0,3313,588,0,60,599,47,0,0,0,-225,0,0,4382,14.17
2/17/23,2:00,0,3088,472,0,60,657,45,0,0,0,-63,0,0,4258,11.73
2/17/23,3:00,0,2653,463,0,59,714,49,0,0,11,0,0,0,3947,2
2/17/23,4:00,0,2592,548,0,59,804,63,0,0,0,-68,0,0,3998,4.51
2/17/23,5:00,0,2807,609,0,58,571,64,0,0,0,-205,0,0,3904,11.98
2/17/23,6:00,0,2987,603,0,59,355,63,0,0,0,-262,0,0,3804,14.38
2/17/23,7:00,0,3201,635,0,59,166,71,0,0,0,-320,0,0,3811,15.54
2/17/23,8:00,0,3245,930,0,58,20,64,0,47,0,-540,0,0,3823,20.1
2/17/23,9:00,0,3278,1084,0,60,0,55,0,89,0,-667,0,0,3897,19.59
2/17/23,10:00,0,3326,860,0,59,0,50,0,89,0,-570,0,0,3814,20
2/17/23,11:00,0,3180,807,0,60,0,44,0,39,0,-404,0,0,3725,19.56
2/17/23,12:00,0,3050,899,0,60,0,42,0,0,0,-395,0,0,3655,19.06
2/17/23,13:00,0,3096,637,0,60,0,42,0,0,0,-247,0,0,3587,17.91
2/17/23,14:00,0,3002,566,0,60,0,44,0,0,0,-84,0,0,3587,16.28
2/17/23,15:00,0,2762,532,0,60,0,43,0,0,138,0,0,0,3534,15.85
2/17/23,16:00,0,2836,604,0,60,0,39,0,0,75,0,0,0,3614,15.58
2/17/23,17:00,0,2863,754,0,60,0,43,0,0,26,0,0,0,3746,15.49
2/17/23,18:00,0,2901,773,0,60,0,38,0,0,26,0,0,0,3797,15.36
2/17/23,19:00,0,2806,708,0,60,0,35,0,0,113,0,0,0,3721,15.09
2/17/23,20:00,0,2824,618,0,60,0,27,0,0,18,0,0,0,3546,15.52
2/17/23,21:00,0,2840,564,0,60,2,26,0,0,0,-51,0,0,3440,16.58
2/17/23,22:00,0,2952,579,0,60,56,26,0,0,0,-273,0,0,3399,17.3
2/17/23,23:00,0,2858,572,0,60,149,18,0,0,0,-160,0,0,3496,17.17
2/18/23,0:00,0,2839,485,0,60,237,11,0,0,0,-40,0,0,3591,16.04
2/18/23,1:00,0,2773,380,0,60,341,8,0,0,0,-42,0,0,3519,13.81
2/18/23,2:00,0,2751,382,0,60,285,11,0,0,0,-64,0,0,3424,12.18
2/18/23,3:00,0,2857,390,0,59,179,18,0,0,0,-159,0,0,3344,10.49
2/18/23,4:00,0,2784,405,0,57,111,25,0,0,0,-40,0,0,3342,11.42
2/18/23,5:00,0,3071,419,0,58,63,24,0,0,0,-321,0,0,3313,13.38
2/18/23,6:00,0,2957,452,0,58,34,25,0,0,0,-248,0,0,3277,13.99
2/18/23,7:00,0,3092,479,0,58,16,34,0,1,0,-340,0,0,3338,14.77
2/18/23,8:00,0,2801,615,0,58,1,27,0,88,0,-192,0,0,3397,16.97
2/18/23,9:00,0,2706,722,0,58,0,24,0,88,0,-208,0,0,3389,17.55
2/18/23,10:00,0,2631,749,0,58,0,27,0,89,0,-247,0,0,3307,17.38
2/18/23,11:00,0,2551,751,0,58,0,20,0,86,0,-267,0,0,3199,16.63
2/18/23,12:00,0,2472,699,0,58,0,18,0,0,0,-176,0,0,3070,15.7
2/18/23,13:00,0,2463,640,0,58,0,16,0,0,0,-194,0,0,2982,14.1
2/18/23,14:00,0,2500,607,0,58,0,35,0,0,0,-238,0,0,2961,13.83
2/18/23,15:00,0,2512,524,0,58,0,67,0,0,0,-280,0,0,2881,13.3
2/18/23,16:00,0,2517,568,0,58,0,74,0,0,0,-253,0,0,2964,13.12
2/18/23,17:00,0,2529,674,0,58,0,74,0,0,0,-182,0,0,3152,13.17
2/18/23,18:00,0,2544,836,0,58,0,76,0,0,0,-223,0,0,3290,13.27
2/18/23,19:00,0,2607,809,0,59,0,75,0,0,0,-278,0,0,3271,13.02
2/18/23,20:00,0,2531,802,0,58,0,80,0,0,0,-377,0,0,3094,12.87
2/18/23,21:00,0,2454,716,0,58,0,71,0,0,0,-450,0,0,2848,13.27
2/18/23,22:00,0,2401,710,0,58,9,63,0,0,0,-499,0,0,2740,13.86
2/18/23,23:00,0,2329,797,0,58,21,68,0,0,0,-435,0,0,2838,14
2/19/23,0:00,0,2410,808,0,58,32,85,0,0,0,-434,0,0,2958,13.86
2/19/23,1:00,0,2520,781,0,58,35,117,0,0,0,-554,0,0,2956,14.1
2/19/23,2:00,0,2626,764,0,58,38,120,0,0,0,-647,0,0,2958,13.95
2/19/23,3:00,0,2570,748,0,58,40,118,0,0,0,-585,0,0,2949,12.81
2/19/23,4:00,0,2399,816,0,58,46,105,0,0,0,-519,0,0,2904,12.18
2/19/23,5:00,0,2158,898,0,58,69,112,0,0,0,-419,0,0,2875,11.24
2/19/23,6:00,0,1889,1015,0,58,88,121,0,0,0,-319,0,0,2851,8.82
2/19/23,7:00,0,1910,1016,0,58,64,108,0,0,0,-203,0,0,2951,13.04
2/19/23,8:00,0,2252,1051,0,58,7,96,0,0,0,-350,0,0,3113,14.94
2/19/23,9:00,0,2450,1097,0,58,0,80,0,46,0,-507,0,0,3223,16.03
2/19/23,10:00,0,2311,1207,0,58,0,67,0,89,0,-543,0,0,3189,16.23
2/19/23,11:00,0,2170,1238,0,58,0,74,0,17,0,-448,0,0,3108,16.17
2/19/23,12:00,0,2109,1219,0,59,0,96,0,0,0,-479,0,0,3003,15.41
2/19/23,13:00,0,2078,1120,0,57,0,109,0,0,0,-443,0,0,2920,13.62
2/19/23,14:00,0,2209,989,0,58,0,117,0,0,0,-457,0,0,2915,12.15
2/19/23,15:00,0,2110,755,0,57,0,128,0,0,0,-218,0,0,2831,11.08
2/19/23,16:00,0,2230,815,0,57,0,115,0,0,0,-230,0,0,2986,11.45
2/19/23,17:00,0,2181,1108,0,57,0,85,0,0,0,-208,0,0,3223,11.45
2/19/23,18:00,0,2359,1160,0,57,0,61,0,0,0,-240,0,0,3396,12.7
2/19/23,19:00,0,2384,1174,0,58,0,39,0,0,0,-193,0,0,3462,13.53
2/19/23,20:00,0,2492,1142,0,57,0,32,0,0,0,-274,0,0,3449,13.42
2/19/23,21:00,0,2567,1115,0,57,1,23,0,47,0,-258,0,0,3551,14.81
2/19/23,22:00,0,2622,1088,0,56,73,5,0,90,0,-281,0,0,3652,16.05
2/19/23,23:00,0,2642,1052,0,57,270,6,0,43,0,-146,0,0,3924,14.49
2/20/23,0:00,0,2776,988,0,61,349,2,0,0,0,-49,0,0,4126,7.77
2/20/23,1:00,0,2534,1094,0,62,386,1,0,0,68,0,0,0,4143,1.01
2/20/23,2:00,0,2583,1105,0,63,275,2,0,0,73,0,0,0,4100,4.01
2/20/23,3:00,0,2335,947,0,63,325,13,0,0,272,0,0,0,3954,4
2/20/23,4:00,0,2302,1108,0,61,335,21,0,0,264,0,0,0,4089,10.59
2/20/23,5:00,0,2481,1193,0,60,254,33,0,0,90,0,0,0,4111,2.5
2/20/23,6:00,0,2610,1173,0,63,131,42,0,0,75,0,0,0,4092,0.02
2/20/23,7:00,0,2749,1206,0,64,50,66,0,2,32,0,0,0,4167,13.36
2/20/23,8:00,0,2809,1271,0,61,4,104,0,89,0,-125,0,0,4213,17.39
2/20/23,9:00,0,2935,1351,0,60,0,117,0,88,0,-264,0,0,4286,17.55
2/20/23,10:00,0,2890,1382,0,59,0,115,0,42,0,-250,0,0,4237,17.49
2/20/23,11:00,0,2831,1263,0,59,0,127,0,0,0,-173,0,0,4107,17.14
2/20/23,12:00,0,2836,1122,0,58,0,116,0,0,0,-202,0,0,3929,16.43
2/20/23,13:00,0,2779,1097,0,59,0,117,0,0,0,-215,0,0,3836,15.41
2/20/23,14:00,0,2777,1082,0,59,0,110,0,0,0,-200,0,0,3826,14.42
2/20/23,15:00,0,2734,1057,0,58,0,89,0,0,0,-174,0,0,3763,13.35
2/20/23,16:00,0,2815,1007,0,59,0,72,0,0,0,-95,0,0,3857,13.25
2/20/23,17:00,0,3028,1025,0,59,0,84,0,0,0,-178,0,0,4017,13.32
2/20/23,18:00,0,3195,1021,0,59,0,84,0,0,0,-202,0,0,4156,13.44
2/20/23,19:00,0,3126,1029,0,59,0,92,0,0,0,-148,0,0,4158,13.84
2/20/23,20:00,0,3079,1088,0,59,0,79,0,2,0,-147,0,0,4160,14.51
2/20/23,21:00,0,3095,1191,0,59,1,61,0,88,0,-217,0,0,4277,16.42
2/20/23,22:00,0,3159,1172,0,61,33,78,0,49,0,-230,0,0,4322,16.97
2/20/23,23:00,0,3377,1146,0,61,96,78,0,0,0,-150,0,0,4607,16.05
2/21/23,0:00,0,3518,1142,0,62,237,76,0,0,0,-121,0,0,4914,15.05
2/21/23,1:00,0,3412,1098,0,62,241,78,0,0,0,-8,0,0,4883,13.96
2/21/23,2:00,0,3327,989,0,61,313,61,0,0,42,0,0,0,4792,10.67
2/21/23,3:00,0,3221,808,0,61,397,86,0,0,13,0,0,0,4584,5.5
2/21/23,4:00,0,3279,785,0,62,389,113,0,0,0,-7,0,0,4621,12.5
2/21/23,5:00,0,3333,841,0,59,319,113,0,0,0,-13,0,0,4651,13.91
2/21/23,6:00,0,3235,981,0,59,241,90,0,0,0,-35,0,0,4571,13.89
2/21/23,7:00,0,3036,1136,0,59,131,79,0,2,78,0,0,0,4520,16.65
2/21/23,8:00,0,3195,1308,0,59,17,70,0,88,0,-275,0,0,4461,20.96
2/21/23,9:00,0,3493,1511,0,60,0,56,0,88,0,-727,0,0,4481,23.37
2/21/23,10:00,0,3341,1375,0,65,0,41,0,88,0,-553,0,0,4357,20.16
2/21/23,11:00,0,3147,1211,0,69,0,26,0,48,0,-249,0,0,4250,19.17
2/21/23,12:00,0,3080,1145,0,77,0,13,0,0,0,-198,0,0,4115,18.03
2/21/23,13:00,0,3005,1072,0,80,0,12,0,0,0,-190,0,0,3978,17.52
2/21/23,14:00,0,2920,1025,0,80,0,6,0,0,0,-48,0,0,3983,16.15
2/21/23,15:00,0,2908,989,0,60,0,4,0,0,0,-79,0,0,3882,14.47
2/21/23,16:00,0,2991,972,0,59,0,3,0,0,0,-72,0,0,3952,14.2
2/21/23,17:00,0,3109,1040,0,58,0,1,0,0,0,-114,0,0,4095,14.08
2/21/23,18:00,0,3131,1103,0,59,0,3,0,0,0,-143,0,0,4152,14.17
2/21/23,19:00,0,3038,1148,0,59,0,1,0,0,0,-128,0,0,4119,14.74
2/21/23,20:00,0,3047,1142,0,59,0,1,0,0,0,-144,0,0,4105,15.89
2/21/23,21:00,0,3258,1148,0,59,2,1,0,0,0,-267,0,0,4200,18.21
2/21/23,22:00,0,3212,1184,0,59,47,1,0,0,0,-239,0,0,4263,18.5
2/21/23,23:00,0,3130,1188,0,59,181,1,0,0,0,-8,0,0,4550,17.04
2/22/23,0:00,0,3186,1005,0,59,463,1,0,0,0,-20,0,0,4692,14.54
2/22/23,1:00,0,2877,770,0,58,759,0,0,0,60,0,0,0,4523,11.85
2/22/23,2:00,0,2584,719,0,59,922,0,0,0,80,0,0,0,4363,3.5
2/22/23,3:00,0,2447,664,0,59,898,1,0,0,0,-52,0,0,4016,0.01
2/22/23,4:00,0,2362,655,0,59,828,1,0,0,121,0,0,0,4024,1.51
2/22/23,5:00,0,2389,665,0,58,755,1,0,0,114,0,0,0,3980,5
2/22/23,6:00,0,2386,748,0,59,539,2,0,0,135,0,0,0,3868,6
2/22/23,7:00,0,2656,966,0,57,249,2,0,2,0,-34,0,0,3897,13.78
2/22/23,8:00,0,2744,1171,0,59,33,1,0,79,0,-141,0,0,3946,18.06
2/22/23,9:00,0,2827,1184,0,57,0,0,0,79,0,-110,0,0,4037,18.66
2/22/23,10:00,0,2818,1168,0,58,0,2,0,79,0,-153,0,0,3972,18.25
2/22/23,11:00,0,2841,1095,0,59,0,1,0,62,0,-155,0,0,3902,17.82
2/22/23,12:00,0,2946,924,0,59,0,3,0,0,0,-134,0,0,3797,17.46
